gen	arc	test_reward
357	0-3-k3|0-3-k3|3-18-k3|3-18-k7|10-16-k3|16-28-k5|8-11-k7	0.8128894392864404
357	0-3-k3|0-3-k3|3-18-k7|3-9-k7|10-20-k5|17-27-k7|15-25-k1	0.7968888854040717
357	0-3-k3|0-3-k3|5-20-k5|5-15-k5|18-30-k5|17-30-k7|3-15-k5	0.8291173122217146
357	0-3-k3|0-3-k3|3-17-k7|3-18-k3|12-24-k5|11-25-k5|3-11-k1	0.8035370051254861
357	0-3-k3|0-3-k3|3-18-k5|12-27-k5|17-29-k5|16-30-k5|2-11-k5	0.8080861681294897
357	0-3-k3|0-3-k3|3-18-k7|8-23-k3|17-32-k5|16-30-k5|1-12-k5	0.837872466184531
358	0-3-k3|0-3-k3|5-19-k7|5-20-k7|18-33-k5|17-31-k7|12-18-k1	0.7965379167357001
358	0-3-k3|0-3-k3|4-19-k3|8-18-k5|17-32-k5|16-31-k7|3-12-k7	0.8206225168407425
358	0-3-k3|0-3-k3|3-18-k7|3-18-k5|18-28-k1|16-26-k7|3-10-k7	0.8206313138834902
358	0-3-k3|0-3-k3|3-17-k5|4-19-k3|13-25-k1|15-28-k7|1-7-k1	0.8337019976097004
358	0-3-k3|0-3-k3|3-17-k3|3-18-k7|18-29-k3|16-30-k7|3-12-k1	0.8320732224042809
358	0-3-k3|0-3-k3|5-20-k3|3-17-k3|15-20-k7|15-30-k5|17-27-k5	0.8166081934971473
358	0-3-k3|0-3-k3|3-16-k3|3-18-k7|17-31-k1|19-33-k7|3-17-k1	0.8160198571579322
358	0-3-k3|0-3-k3|10-15-k7|3-18-k3|17-29-k5|16-26-k5|3-19-k5	0.8225020817594033
358	0-3-k3|0-3-k3|3-18-k7|3-18-k1|18-28-k5|17-24-k5|3-13-k1	0.8251562346723342
358	0-3-k3|0-3-k3|3-17-k5|3-18-k5|16-21-k3|17-31-k7|3-12-k7	0.818313232867629
359	0-3-k3|0-3-k3|5-20-k7|3-15-k7|17-22-k5|16-30-k7|14-23-k5	0.8339955574244369
359	0-3-k3|0-3-k3|3-17-k7|7-17-k5|17-27-k3|17-27-k7|8-17-k5	0.8235958715813191
359	0-3-k3|0-3-k3|3-18-k7|3-18-k3|18-33-k7|18-27-k7|3-15-k5	0.824236581734724
359	0-3-k3|0-3-k3|3-18-k7|6-21-k5|18-24-k5|16-27-k5|3-12-k1	0.8359100195833283
359	0-3-k3|0-3-k3|5-20-k7|3-18-k5|17-27-k5|16-23-k7|12-17-k5	0.8278235942109439
359	0-3-k3|0-3-k3|3-18-k7|3-18-k7|18-28-k7|17-28-k7|13-30-k7	0.8327066191358267
359	0-3-k3|0-3-k3|3-18-k7|7-22-k1|17-28-k3|17-27-k7|3-15-k7	0.8245327908617414
359	0-3-k3|0-3-k3|3-18-k7|3-15-k5|18-28-k5|18-28-k7|3-15-k1	0.8194572267858863
359	0-3-k3|0-3-k3|3-16-k7|3-13-k7|17-31-k3|11-25-k7|15-22-k1	0.8265944653906608
359	0-3-k3|0-3-k3|3-17-k7|6-21-k5|18-33-k5|11-25-k7|16-23-k5	0.8287713796857178
360	0-3-k3|0-3-k3|3-17-k5|6-17-k5|13-19-k1|17-31-k5|3-13-k5	0.8246498241864791
360	0-3-k3|0-3-k3|3-18-k7|6-21-k5|18-30-k5|17-31-k5|3-17-k5	0.8337699131437624
360	0-3-k3|0-3-k3|3-18-k7|3-18-k5|18-28-k5|18-28-k5|3-10-k5	0.8309315777025678
360	0-3-k3|0-3-k3|3-18-k5|8-23-k5|17-27-k5|17-31-k7|5-13-k1	0.8367320417879448
360	0-3-k3|0-3-k3|3-18-k7|3-18-k3|10-16-k3|16-30-k5|3-13-k1	0.7904553763014701
360	0-3-k3|0-3-k3|3-18-k7|3-18-k7|18-32-k7|20-30-k7|8-15-k7	0.8295455813973158
360	0-3-k3|0-3-k3|3-18-k7|3-15-k5|20-34-k5|18-33-k5|17-26-k1	0.8160423502435309
360	0-3-k3|0-3-k3|3-18-k7|3-14-k5|17-23-k5|15-26-k7|2-10-k7	0.8236691941731796
360	0-3-k3|0-3-k3|3-18-k5|10-22-k3|15-30-k7|18-32-k7|1-12-k7	0.8299646470173819
360	0-3-k3|0-3-k3|3-18-k5|3-18-k3|18-28-k7|16-29-k7|3-11-k1	0.8305866109057145
361	0-3-k3|0-3-k3|3-18-k7|3-18-k5|18-27-k3|16-30-k5|2-9-k1	0.8291520535562019
361	0-3-k3|0-3-k3|5-19-k3|3-15-k3|18-28-k3|15-27-k7|3-11-k5	0.8250885528572507
361	0-3-k3|0-3-k3|3-18-k7|3-18-k5|18-28-k3|16-28-k3|15-27-k5	0.8363597444119694
361	0-3-k3|0-3-k3|3-18-k7|3-14-k5|18-28-k3|16-29-k5|3-15-k5	0.8146436256869021
361	0-3-k3|0-3-k3|5-20-k7|3-9-k5|17-28-k1|16-27-k5|1-15-k7	0.8250875630100286
361	0-3-k3|0-3-k3|3-18-k7|3-18-k7|15-30-k5|17-28-k5|3-9-k1	0.8253585425146964
361	0-3-k3|0-3-k3|3-18-k7|3-18-k1|20-30-k1|17-31-k7|3-16-k1	0.8319551392014116
361	0-3-k3|0-3-k3|3-17-k7|3-18-k3|19-24-k3|11-18-k5|3-7-k7	0.7816949088954334
361	0-3-k3|0-3-k3|11-26-k7|8-23-k3|18-24-k3|17-31-k7|3-14-k5	0.7333020844747101
361	0-3-k3|0-3-k3|3-18-k7|8-23-k3|18-23-k5|16-30-k5|12-22-k5	0.8443765671325347
362	0-3-k3|0-3-k3|5-20-k7|3-9-k3|17-23-k5|16-29-k5|12-25-k1	0.8268649711905514
362	0-3-k3|0-3-k3|5-20-k7|4-19-k3|15-30-k5|15-24-k7|3-17-k5	0.8270325234865554
362	0-3-k3|0-3-k3|5-20-k5|3-18-k7|17-32-k3|16-26-k7|12-25-k3	0.8171059161231006
362	0-3-k3|0-3-k3|5-20-k7|4-16-k3|10-25-k3|17-27-k7|17-24-k1	0.792644416700377
362	0-3-k3|0-3-k3|3-16-k7|15-25-k5|10-15-k3|15-29-k7|2-11-k5	0.7987671527517417
362	0-3-k3|0-3-k3|3-18-k7|3-15-k5|17-27-k7|17-27-k7|12-20-k5	0.8183004279400111
362	0-3-k3|0-3-k3|3-17-k5|3-17-k3|17-28-k7|11-25-k7|12-23-k3	0.8285539173629768
362	0-3-k3|0-3-k3|3-18-k5|3-18-k5|18-28-k1|20-34-k5|3-16-k1	0.8141716605175877
362	0-3-k3|0-3-k3|3-18-k7|4-13-k5|17-23-k3|16-28-k5|3-9-k7	0.7980068742052802
362	0-3-k3|0-3-k3|5-19-k3|3-18-k5|13-23-k5|10-21-k5|2-14-k5	0.8086217032310324
363	0-3-k3|0-3-k3|3-18-k7|3-18-k5|16-28-k3|16-30-k7|2-12-k5	0.8227086018838534
363	0-3-k3|0-3-k3|5-19-k5|3-18-k1|15-25-k5|16-30-k7|2-15-k7	0.8175771673614785
363	0-3-k3|0-3-k3|5-19-k7|4-19-k3|17-27-k5|10-23-k7|5-14-k5	0.7817092525975322
363	0-3-k3|0-3-k3|3-8-k7|8-23-k5|17-29-k5|11-25-k7|1-7-k5	0.8053001946876018
363	0-3-k3|0-3-k3|3-17-k3|8-23-k7|15-25-k5|11-22-k7|17-25-k5	0.8084555259822952
363	0-3-k3|0-3-k3|3-18-k7|3-10-k3|17-31-k7|17-31-k7|3-11-k1	0.8255113148106961
363	0-3-k3|0-3-k3|3-18-k7|15-30-k5|17-29-k5|15-25-k7|3-15-k5	0.8244732392051849
363	0-3-k3|0-3-k3|3-18-k7|12-23-k5|20-32-k3|16-23-k7|3-11-k7	0.8300332793509663
363	0-3-k3|0-3-k3|3-8-k3|6-21-k3|10-16-k3|16-29-k5|3-9-k5	0.7937629436762721
363	0-3-k3|0-3-k3|3-18-k5|7-16-k3|18-23-k1|17-24-k5|8-16-k1	0.8344406312065099
364	0-3-k3|0-3-k3|3-17-k7|8-23-k1|17-22-k5|18-32-k7|2-14-k5	0.81544745853002
364	0-3-k3|0-3-k3|3-18-k7|14-29-k3|17-22-k3|17-27-k7|3-10-k7	0.8086565558595546
364	0-3-k3|0-3-k3|5-20-k7|8-23-k5|17-24-k5|17-27-k3|3-17-k7	0.8308134017202108
364	0-3-k3|0-3-k3|3-18-k7|3-18-k5|18-33-k5|16-25-k7|3-10-k5	0.8236600448849531
364	0-3-k3|0-3-k3|3-18-k5|3-18-k3|13-27-k3|16-26-k7|11-22-k1	0.819406378208897
364	0-3-k3|0-3-k3|3-18-k7|3-18-k5|18-28-k7|15-25-k7|3-17-k7	0.827636275620737
364	0-3-k3|0-3-k3|3-18-k7|3-18-k7|17-23-k3|16-26-k7|3-18-k7	0.8205903865678614
364	0-3-k3|0-3-k3|3-18-k7|3-18-k3|19-24-k5|18-25-k5|11-16-k5	0.830960531818535
364	0-3-k3|0-3-k3|8-22-k7|8-20-k5|15-24-k5|16-26-k7|17-25-k5	0.7421321045945429
364	0-3-k3|0-3-k3|3-17-k7|3-18-k5|18-23-k5|17-31-k7|0-6-k7	0.8250353401827435
365	0-3-k3|0-3-k3|3-18-k7|3-9-k3|17-32-k7|17-30-k7|2-13-k7	0.8279840667312727
365	0-3-k3|0-3-k3|5-19-k7|3-18-k5|13-23-k7|18-28-k7|0-6-k1	0.8039873054331298
365	0-3-k3|0-3-k3|3-18-k5|3-18-k3|18-33-k3|16-30-k7|5-11-k1	0.8282343456194422
365	0-3-k3|0-3-k3|3-18-k7|8-23-k3|17-31-k5|16-30-k7|8-19-k5	0.838512226547277
365	0-3-k3|0-3-k3|5-20-k3|3-18-k3|17-27-k3|16-23-k7|3-15-k1	0.8227828898407967
365	0-3-k3|0-3-k3|3-11-k7|3-18-k5|20-34-k5|17-31-k7|12-21-k5	0.837926330777613
365	0-3-k3|0-3-k3|3-18-k7|8-23-k3|17-22-k7|17-31-k7|2-16-k7	0.8207096821922869
365	0-3-k3|0-3-k3|5-20-k7|3-13-k3|18-24-k3|19-33-k5|3-13-k5	0.8089201869095806
365	0-3-k3|0-3-k3|3-18-k7|3-18-k3|17-27-k1|15-29-k5|13-15-k5	0.8153057471877828
365	0-3-k3|0-3-k3|3-17-k5|3-12-k5|18-33-k5|16-29-k7|17-33-k5	0.8357452005177227
366	0-3-k3|0-3-k3|3-18-k7|6-21-k1|17-22-k7|19-33-k7|2-11-k1	0.8314317770504406
366	0-3-k3|0-3-k3|3-18-k7|3-10-k3|18-28-k5|18-25-k5|3-12-k5	0.8262201784278794
366	0-3-k3|0-3-k3|3-18-k7|3-18-k3|17-26-k1|16-30-k5|17-26-k1	0.8162544564924089
366	0-3-k3|0-3-k3|4-17-k5|5-20-k5|11-23-k5|12-24-k7|12-22-k1	0.7921606337207622
366	0-3-k3|0-3-k3|3-18-k7|7-22-k5|10-16-k5|15-22-k7|15-23-k1	0.8372475906267233
366	0-3-k3|0-3-k3|5-20-k7|3-18-k3|17-29-k5|18-32-k7|3-12-k1	0.8335950081918414
366	0-3-k3|0-3-k3|3-18-k5|3-17-k7|17-32-k7|16-30-k7|2-10-k1	0.8367417821056228
366	0-3-k3|0-3-k3|3-16-k7|6-21-k7|17-26-k5|17-31-k1|12-20-k5	0.805485449074298
366	0-3-k3|0-3-k3|5-20-k5|3-18-k3|16-21-k5|17-31-k7|5-13-k1	0.8250381772673001
366	0-3-k3|0-3-k3|4-12-k7|3-18-k3|17-29-k5|17-28-k7|3-14-k7	0.7994190686687703
367	0-3-k3|0-3-k3|3-18-k3|3-18-k7|17-29-k3|15-29-k7|3-17-k1	0.8250218731000685
367	0-3-k3|0-3-k3|5-20-k5|6-21-k5|17-28-k1|17-28-k7|2-8-k7	0.8401399843035856
367	0-3-k3|0-3-k3|3-18-k7|8-23-k3|17-32-k5|16-25-k5|17-29-k5	0.8305939364746285
367	0-3-k3|0-3-k3|5-19-k7|3-18-k7|17-27-k5|17-31-k7|12-25-k1	0.8307832124077035
367	0-3-k3|0-3-k3|3-18-k5|3-18-k5|17-27-k5|20-34-k5|3-17-k7	0.8217791517592432
367	0-3-k3|0-3-k3|3-13-k7|3-10-k5|15-30-k3|16-30-k7|1-13-k5	0.7248394746503305
367	0-3-k3|0-3-k3|3-18-k7|3-18-k3|17-32-k5|17-32-k7|3-13-k5	0.8276081848683357
367	0-3-k3|0-3-k3|3-18-k7|7-22-k3|17-23-k7|17-31-k5|1-12-k1	0.833780062613029
367	0-3-k3|0-3-k3|5-20-k5|15-30-k3|15-30-k5|15-30-k5|2-14-k1	0.8000298474346483
367	0-3-k3|0-3-k3|3-18-k7|12-27-k1|18-28-k5|20-33-k5|17-31-k1	0.8109692699274242
368	0-3-k3|0-3-k3|5-20-k7|3-18-k5|17-32-k3|17-31-k7|5-16-k5	0.8338642224501935
368	0-3-k3|0-3-k3|3-9-k7|3-18-k5|20-25-k3|17-27-k7|12-27-k7	0.8269349075417627
368	0-3-k3|0-3-k3|3-8-k5|3-15-k5|19-34-k3|10-24-k3|3-5-k5	0.7632942370339798
368	0-3-k3|0-3-k3|3-18-k5|3-18-k3|13-23-k1|16-30-k7|1-8-k3	0.828711451859655
368	0-3-k3|0-3-k3|3-16-k7|8-14-k1|15-25-k5|16-29-k7|1-9-k1	0.8328710422516555
368	0-3-k3|0-3-k3|3-18-k5|3-18-k5|17-32-k7|15-29-k7|1-15-k1	0.8243943843024266
368	0-3-k3|0-3-k3|9-24-k7|3-18-k3|18-33-k3|16-30-k7|2-13-k1	0.8221680506657134
368	0-3-k3|0-3-k3|3-18-k7|3-14-k5|17-22-k3|16-28-k7|3-12-k1	0.8262328732265474
368	0-3-k3|0-3-k3|3-17-k7|3-18-k5|10-22-k7|16-30-k7|3-8-k5	0.8171516633595818
368	0-3-k3|0-3-k3|5-19-k7|3-18-k5|18-28-k5|13-27-k7|2-15-k5	0.8145300158670062
369	0-3-k3|0-3-k3|3-18-k7|3-18-k5|16-31-k5|17-30-k5|3-14-k1	0.8295547274179856
369	0-3-k3|0-3-k3|3-17-k7|3-8-k3|17-27-k1|18-32-k7|3-7-k1	0.8131069664794744
369	0-3-k3|0-3-k3|3-18-k5|6-21-k5|17-23-k5|17-24-k5|12-26-k7	0.7665251818852912
369	0-3-k3|0-3-k3|3-18-k7|3-18-k3|17-32-k5|17-30-k7|2-10-k7	0.8319589959739869
369	0-3-k3|0-3-k3|3-18-k5|3-18-k7|17-32-k3|16-27-k7|1-19-k1	0.8354066188931792
369	0-3-k3|0-3-k3|3-17-k5|8-23-k3|18-24-k5|17-26-k7|12-26-k7	0.8354456127446044
369	0-3-k3|0-3-k3|3-17-k7|3-18-k5|18-33-k3|16-26-k7|0-11-k1	0.8292418622086927
369	0-3-k3|0-3-k3|3-18-k7|8-23-k5|19-24-k5|15-22-k5|2-13-k7	0.8295988392405768
369	0-3-k3|0-3-k3|3-17-k7|3-18-k5|18-28-k3|16-26-k5|12-23-k7	0.8349208447138281
369	0-3-k3|0-3-k3|3-18-k7|3-18-k3|15-30-k3|16-26-k5|3-9-k1	0.8160852030877721
370	0-3-k3|0-3-k3|3-18-k7|7-22-k7|15-30-k7|11-18-k5|3-9-k5	0.8187343167818872
370	0-3-k3|0-3-k3|3-16-k5|3-18-k7|18-32-k3|18-32-k7|0-5-k1	0.8233139262702984
370	0-3-k3|0-3-k3|3-17-k7|3-18-k5|18-33-k5|17-27-k7|3-17-k5	0.8318577775486504
370	0-3-k3|0-3-k3|3-18-k7|3-18-k5|18-26-k7|18-32-k5|3-9-k1	0.8309238733233852
370	0-3-k3|0-3-k3|3-18-k7|3-18-k7|18-24-k5|16-26-k5|3-12-k5	0.8284547395206164
370	0-3-k3|0-3-k3|3-18-k7|3-17-k1|18-24-k5|17-24-k5|5-13-k1	0.8364405667167387
370	0-3-k3|0-3-k3|5-20-k7|3-12-k3|18-30-k3|16-30-k5|1-5-k1	0.8059586470660741
370	0-3-k3|0-3-k3|3-18-k7|3-9-k7|10-25-k5|18-28-k7|15-23-k5	0.8291969059689801
370	0-3-k3|0-3-k3|3-17-k7|12-27-k7|20-32-k3|15-25-k7|3-14-k1	0.8298537754709266
370	0-3-k3|0-3-k3|3-9-k7|3-18-k3|17-27-k5|16-23-k7|3-8-k1	0.8180947939329318
371	0-3-k3|0-3-k3|3-18-k7|3-17-k5|18-30-k7|17-31-k7|12-21-k1	0.8415475691701094
371	0-3-k3|0-3-k3|3-18-k7|3-18-k5|17-27-k5|13-20-k7|12-19-k5	0.8033306161351462
371	0-3-k3|0-3-k3|3-18-k5|3-13-k7|18-33-k7|15-24-k7|12-17-k5	0.8382735853355692
371	0-3-k3|0-3-k3|3-18-k7|3-18-k3|15-21-k3|17-31-k7|3-10-k1	0.8297249381617094
371	0-3-k3|0-3-k3|3-18-k7|3-9-k3|18-30-k3|16-30-k7|3-15-k3	0.8299491979786727
371	0-3-k3|0-3-k3|3-18-k7|3-13-k5|18-28-k5|17-31-k7|2-8-k5	0.8299327330420548
371	0-3-k3|0-3-k3|3-17-k1|3-18-k3|20-35-k5|16-29-k7|8-15-k5	0.8211583679345821
371	0-3-k3|0-3-k3|3-17-k7|7-18-k3|18-28-k5|16-25-k5|2-10-k1	0.8284052277209746
371	0-3-k3|0-3-k3|3-17-k3|8-23-k7|17-32-k3|16-26-k5|12-20-k7	0.807450255518975
371	0-3-k3|0-3-k3|3-18-k7|8-20-k3|17-32-k5|16-30-k7|8-17-k3	0.8346034552229517
372	0-3-k3|0-3-k3|3-18-k7|5-11-k5|17-27-k7|18-31-k5|2-7-k5	0.8084245554783962
372	0-3-k3|0-3-k3|3-18-k7|3-18-k5|17-29-k5|16-30-k7|3-10-k1	0.8358540207492211
372	0-3-k3|0-3-k3|3-18-k7|3-9-k5|17-32-k3|17-28-k7|3-10-k5	0.8250514489390839
372	0-3-k3|0-3-k3|3-18-k7|3-18-k3|17-29-k7|18-24-k7|3-10-k5	0.8337467429271893
372	0-3-k3|0-3-k3|3-18-k7|3-9-k5|17-32-k5|16-25-k7|1-10-k1	0.8285132420003265
372	0-3-k3|0-3-k3|3-18-k7|3-18-k5|17-32-k3|17-26-k5|2-12-k5	0.8260702725550598
372	0-3-k3|0-3-k3|3-18-k7|3-18-k5|17-27-k5|16-30-k5|0-12-k1	0.82994014758386
372	0-3-k3|0-3-k3|3-17-k5|3-18-k5|12-27-k5|16-30-k5|13-25-k5	0.8274378823639464
372	0-3-k3|0-3-k3|3-11-k7|3-18-k3|18-29-k3|17-31-k7|3-14-k7	0.8239690165839577
372	0-3-k3|0-3-k3|3-18-k7|3-17-k3|17-27-k5|16-30-k7|3-12-k7	0.8315391491175033
373	0-3-k3|0-3-k3|3-18-k7|11-26-k5|17-27-k3|17-24-k7|2-8-k5	0.8084314056120571
373	0-3-k3|0-3-k3|5-20-k7|3-18-k5|18-29-k3|16-30-k5|2-15-k1	0.8421047483430316
373	0-3-k3|0-3-k3|3-18-k5|3-16-k3|17-32-k3|17-24-k7|3-16-k5	0.8219607162401573
373	0-3-k3|0-3-k3|10-24-k7|3-15-k5|17-32-k3|17-24-k5|17-25-k1	0.7892458914103545
373	0-3-k3|0-3-k3|3-18-k7|3-18-k3|17-27-k3|19-33-k7|3-12-k5	0.8231891385466735
373	0-3-k3|0-3-k3|3-8-k7|3-18-k5|17-32-k5|20-34-k7|8-19-k5	0.8134983662449524
373	0-3-k3|0-3-k3|3-18-k5|3-18-k1|17-27-k7|17-24-k7|3-16-k1	0.833528828138252
373	0-3-k3|0-3-k3|5-20-k5|3-18-k5|17-22-k3|17-27-k7|12-25-k5	0.8221772961380531
373	0-3-k3|0-3-k3|3-11-k7|8-23-k3|19-31-k5|20-34-k7|13-17-k5	0.790620438496619
373	0-3-k3|0-3-k3|5-19-k7|3-18-k3|18-33-k5|16-23-k7|3-16-k1	0.8337453377491079
374	0-3-k3|0-3-k3|3-18-k7|3-14-k3|17-27-k7|17-31-k5|0-10-k1	0.8309038326128736
374	0-3-k3|0-3-k3|9-18-k5|3-18-k3|20-32-k5|16-26-k7|3-14-k1	0.8222687288719053
374	0-3-k3|0-3-k3|5-20-k7|7-22-k3|17-22-k5|16-26-k7|11-27-k7	0.8001158717338908
374	0-3-k3|0-3-k3|3-17-k5|3-18-k3|17-27-k7|15-25-k5|12-20-k1	0.8389073234385784
374	0-3-k3|0-3-k3|3-18-k7|3-18-k7|17-27-k3|17-30-k1|8-15-k1	0.7960236032707602
374	0-3-k3|0-3-k3|5-20-k7|3-18-k5|17-28-k5|15-29-k7|8-22-k5	0.825791233395122
374	0-3-k3|0-3-k3|3-18-k7|3-18-k3|15-29-k5|15-29-k7|12-16-k1	0.8284408935291855
374	0-3-k3|0-3-k3|6-21-k5|3-18-k5|18-33-k5|15-25-k7|2-8-k5	0.8377514814290894
374	0-3-k3|0-3-k3|3-18-k7|3-13-k3|20-26-k1|17-27-k7|13-25-k5	0.8392964739987113
374	0-3-k3|0-3-k3|3-17-k5|6-21-k5|17-27-k5|20-34-k5|11-24-k5	0.8058031935424194
375	0-3-k3|0-3-k3|3-18-k7|8-13-k5|17-23-k5|17-24-k7|1-11-k7	0.8283310284638583
375	0-3-k3|0-3-k3|3-18-k7|3-18-k5|15-26-k3|12-24-k7|3-13-k1	0.8196752459213991
375	0-3-k3|0-3-k3|3-18-k7|3-15-k5|12-27-k5|17-31-k7|3-11-k5	0.8235771776594318
375	0-3-k3|0-3-k3|3-18-k7|3-13-k5|17-27-k1|20-34-k7|5-18-k1	0.8091971549730895
375	0-3-k3|0-3-k3|3-8-k7|3-18-k3|17-32-k5|15-28-k7|3-12-k5	0.803654092168171
375	0-3-k3|0-3-k3|5-20-k7|3-18-k7|17-23-k1|11-25-k7|12-22-k7	0.8153613793864471
375	0-3-k3|0-3-k3|3-15-k7|6-21-k3|10-24-k5|16-23-k5|0-4-k5	0.7926600374734292
375	0-3-k3|0-3-k3|3-17-k7|3-18-k3|17-28-k5|20-31-k7|0-11-k1	0.8311345938015117
375	0-3-k3|0-3-k3|3-18-k7|3-14-k3|17-32-k3|16-26-k7|3-8-k1	0.835776645117965
375	0-3-k3|0-3-k3|3-18-k7|3-18-k5|18-32-k5|16-26-k7|3-8-k5	0.8348137199785357
376	0-3-k3|0-3-k3|3-17-k7|3-18-k5|17-27-k5|18-32-k5|3-13-k5	0.8305094246443668
376	0-3-k3|0-3-k3|3-18-k3|3-15-k5|17-32-k1|15-29-k3|3-17-k5	0.7903257867097542
376	0-3-k3|0-3-k3|3-9-k7|3-18-k3|17-28-k5|17-26-k5|3-11-k1	0.8154134725583433
376	0-3-k3|0-3-k3|3-18-k7|4-19-k5|18-33-k5|17-27-k7|12-20-k7	0.8260878929934486
376	0-3-k3|0-3-k3|5-19-k7|7-22-k3|17-27-k5|18-28-k7|2-8-k5	0.8365590484738477
376	0-3-k3|0-3-k3|10-25-k3|3-16-k3|18-23-k5|16-26-k5|17-23-k1	0.8037906488676488
376	0-3-k3|0-3-k3|3-18-k3|6-21-k1|17-27-k3|17-26-k5|5-11-k5	0.8213524469396378
376	0-3-k3|0-3-k3|3-18-k7|8-23-k3|17-27-k3|16-31-k7|3-11-k5	0.8335147683011207
376	0-3-k3|0-3-k3|3-11-k7|3-18-k5|18-28-k5|17-31-k7|15-22-k5	0.839758860219341
376	0-3-k3|0-3-k3|3-18-k7|3-15-k5|17-28-k3|17-27-k7|15-29-k7	0.8293040027713448
377	0-3-k3|0-3-k3|3-17-k7|10-25-k3|13-28-k3|15-25-k5|2-14-k1	0.799594325032952
377	0-3-k3|0-3-k3|6-21-k7|3-13-k5|17-22-k3|17-30-k7|8-17-k5	0.8117267419979667
377	0-3-k3|0-3-k3|3-18-k7|4-19-k3|17-23-k7|16-26-k5|17-23-k5	0.8336161170808877
377	0-3-k3|0-3-k3|5-20-k7|3-18-k3|17-26-k1|17-31-k7|11-21-k1	0.8261476975040211
377	0-3-k3|0-3-k3|4-18-k5|3-18-k7|15-27-k7|15-22-k5|3-10-k5	0.8341246073035836
377	0-3-k3|0-3-k3|3-17-k7|12-27-k3|18-24-k5|17-27-k7|11-20-k1	0.8134106088025446
377	0-3-k3|0-3-k3|3-18-k7|3-18-k5|17-32-k3|17-31-k5|8-16-k1	0.8313119032947437
377	0-3-k3|0-3-k3|3-18-k7|3-15-k3|13-27-k3|16-30-k7|8-18-k5	0.8202698354011563
377	0-3-k3|0-3-k3|5-20-k7|3-18-k5|18-33-k3|18-32-k7|3-16-k1	0.8380170309194439
377	0-3-k3|0-3-k3|3-18-k7|4-19-k5|17-32-k5|16-29-k7|3-15-k3	0.8253130150486435
378	0-3-k3|0-3-k3|5-19-k7|3-13-k3|17-23-k3|11-25-k5|3-13-k1	0.8110376565727925
378	0-3-k3|0-3-k3|6-14-k7|12-27-k5|18-24-k3|18-28-k5|5-22-k5	0.7709906835699833
378	0-3-k3|0-3-k3|3-18-k7|3-18-k3|18-33-k5|15-29-k7|17-29-k5	0.8359166384987892
378	0-3-k3|0-3-k3|3-17-k5|3-18-k3|17-29-k3|16-23-k7|12-21-k1	0.8404324341726288
378	0-3-k3|0-3-k3|3-17-k7|3-15-k7|20-35-k7|15-29-k7|15-25-k1	0.8290628788870322
378	0-3-k3|0-3-k3|3-16-k7|7-22-k7|17-22-k7|16-30-k7|2-6-k1	0.8066613989085367
378	0-3-k3|0-3-k3|5-20-k7|3-13-k3|18-33-k5|16-30-k7|3-18-k1	0.8275397642155481
378	0-3-k3|0-3-k3|3-18-k7|3-18-k7|18-32-k7|15-27-k7|12-21-k5	0.8359076222455106
378	0-3-k3|0-3-k3|3-18-k7|3-13-k3|18-28-k5|16-30-k7|3-16-k7	0.8306720954433781
378	0-3-k3|0-3-k3|3-17-k5|3-18-k5|17-28-k3|15-29-k7|17-23-k1	0.821966645898821
379	0-3-k3|0-3-k3|3-18-k7|3-18-k3|17-27-k5|16-27-k7|3-6-k1	0.8250457637694834
379	0-3-k3|0-3-k3|3-18-k7|3-18-k3|14-29-k3|16-23-k3|3-13-k5	0.8187683736586394
379	0-3-k3|0-3-k3|3-18-k7|3-18-k7|18-28-k5|18-32-k7|3-18-k5	0.8323266032317254
379	0-3-k3|0-3-k3|3-18-k7|3-8-k5|18-25-k5|16-23-k7|3-16-k3	0.8328113697099825
379	0-3-k3|0-3-k3|12-26-k3|3-18-k3|17-27-k1|20-34-k7|12-23-k7	0.8334283127790485
379	0-3-k3|0-3-k3|3-17-k7|3-15-k3|18-28-k5|12-26-k7|3-12-k1	0.8274067855787794
379	0-3-k3|0-3-k3|3-17-k7|5-19-k5|18-33-k5|17-31-k5|17-27-k7	0.8230048502825937
379	0-3-k3|0-3-k3|3-17-k7|3-18-k3|19-34-k5|16-30-k7|2-10-k5	0.8310514992315108
379	0-3-k3|0-3-k3|3-18-k7|3-18-k5|18-33-k5|18-28-k7|1-5-k1	0.8295983301848251
379	0-3-k3|0-3-k3|3-18-k5|3-14-k5|17-32-k5|17-32-k3|2-11-k1	0.8222981098799175
380	0-3-k3|0-3-k3|3-18-k3|3-18-k5|17-32-k3|17-29-k7|12-22-k1	0.8295274958497605
380	0-3-k3|0-3-k3|5-20-k7|3-14-k3|20-32-k1|15-28-k7|3-8-k1	0.8215955856444898
380	0-3-k3|0-3-k3|3-17-k7|3-9-k3|17-32-k5|16-30-k7|2-9-k1	0.8352588438957941
380	0-3-k3|0-3-k3|3-18-k5|5-20-k7|17-29-k7|16-30-k5|12-28-k5	0.8242577574194732
380	0-3-k3|0-3-k3|3-18-k7|8-23-k5|15-30-k3|16-23-k7|8-18-k7	0.833171338280779
380	0-3-k3|0-3-k3|3-18-k7|8-23-k5|18-28-k3|16-26-k7|2-11-k5	0.8293909801370449
380	0-3-k3|0-3-k3|3-18-k7|3-13-k3|17-23-k5|20-30-k7|8-15-k1	0.813555559210679
